asin,product_name,category,category_encoded,marketplace_region,region_encoded,price,cost,sourcing_cost,monthly_sales,monthly_revenue,monthly_profit,margin_pct,rating,num_reviews,competition,listing_score,fulfillment_type,is_winner,is_profitable,product_url,image_url
B0BFWGBX61,Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15; Blue) Su...,Consumer Electronics,0,UAE,4,18.0,4.7,4.7,31,558.0,82.46,14.8,4.1,314,4,8,Amazon FBA,0,0,https://www.amazon.in/Ambrane-Unbreakable-Charging-RCT15-Supports/dp/B0BFWGBX61/ref=sr_1_59?qid=1672909126&s=electronics&sr=1-59,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rbKciLrcL._SX300_SY300_QL70_FMwebp_.jpg
B01N90RZ4M,Tata Sky Universal Remote,Consumer Electronics,0,IN,0,230.0,52.93,52.93,88,20240.0,5344.24,26.4,3.7,2960,3,8,Amazon FBA,0,0,https://www.amazon.in/TATASKY-Universal-Remote/dp/B01N90RZ4M/ref=sr_1_60?qid=1672909126&s=electronics&sr=1-60,https://m.media-amazon.com/images/I/315GdnF+LcL._SY300_SX300_.jpg
B0088TKTY2,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Lap...,Consumer Electronics,0,US,1,7.82,2.1,2.1,847,6623.54,2092.09,31.6,4.2,179691,1,8,Amazon FBA,1,1,https://www.amazon.in/TP-Link-TL-WN823N-300Mbps-Wireless-N-Adapter/dp/B0088TKTY2/ref=sr_1_61?qid=1672909126&s=electronics&sr=1-61,https://m.media-amazon.com/images/I/41jxZkzNcnL._SX300_SY300_QL70_FMwebp_.jpg
B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Consumer Electronics,0,EU,2,177.77,50.41,50.41,373,66308.21,16378.43,24.7,4.2,34899,2,8,Amazon FBA,1,1,https://www.amazon.in/OnePlus-inches-Ready-Smart-Android/dp/B09Q5SWVBJ/ref=sr_1_63?qid=1672909126&s=electronics&sr=1-63,https://m.media-amazon.com/images/I/512YHGuR4RL._SX300_SY300_QL70_FMwebp_.jpg
B0B4DT8MKT,Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed; Fast Charging Multi Purpose Cab...,Consumer Electronics,0,UK,3,4.5,0.82,0.82,47,211.5,27.26,12.9,4.2,656,3,8,Amazon FBA,0,0,https://www.amazon.in/WeCool-Unbreakable-Charging-Purpose-iPhone/dp/B0B4DT8MKT/ref=sr_1_64?qid=1672909126&s=electronics&sr=1-64,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/313uqx3djjL._SX300_SY300_QL70_FMwebp_.jpg
B08CDKQ8T6,Portronics Konnect L 1.2Mtr; Fast Charging 3A Micro USB Cable with Charge & Sync Functi...,Consumer Electronics,0,UAE,4,18.0,4.18,4.18,134,2412.0,430.14,17.8,4.3,7064,3,8,Amazon FBA,1,1,https://www.amazon.in/Portronics-Konnect-POR-1079-Charging-Micro/dp/B08CDKQ8T6/ref=sr_1_65?qid=1672909126&s=electronics&sr=1-65,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31pQZsxPR4L._SX300_SY300_QL70_FMwebp_.jpg
B07B275VN9,Airtel DigitalTV DTH Television; Setup Box Remote Compatible for SD and HD Recording (B...,Consumer Electronics,0,IN,0,179.0,33.15,33.15,71,12709.0,3432.85,27.0,3.7,2201,3,7,Amazon FBA,0,0,https://www.amazon.in/Airtel-Digital-Remote-Compatible-Recording/dp/B07B275VN9/ref=sr_1_66_mod_primary_new?qid=1672909126&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-66,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41v00lhhdbL._SX300_SY300_QL70_FMwebp_.jpg
B0B15CPR37,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (...,Consumer Electronics,0,US,1,397.47,150.08,150.08,142,56440.74,15979.26,28.3,4.3,7109,4,8,Amazon FBA,1,1,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE65AKXXL/dp/B0B15CPR37/ref=sr_1_67?qid=1672909126&s=electronics&sr=1-67,https://m.media-amazon.com/images/I/41Tz1YnJkoL._SY300_SX300_QL70_FMwebp_.jpg
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Consumer Electronics,0,EU,2,4.99,1.12,1.12,44,219.56,28.6,13.0,4.0,1313,5,8,Amazon FBA,0,0,https://www.amazon.in/Lapster-Type-Cable-computer-laptop/dp/B0994GFWBH/ref=sr_1_68?qid=1672909126&s=electronics&sr=1-68,https://m.media-amazon.com/images/I/310WOJIrwjL._SX300_SY300_QL70_FMwebp_.jpg
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Consumer Electronics,0,UK,3,4.5,1.12,1.12,282,1269.0,62.04,4.9,4.2,29746,2,8,Amazon FBA,0,0,https://www.amazon.in/AmazonBasics-USB-Type-C-2-0-Cable/dp/B01GGKZ0V6/ref=sr_1_69?qid=1672909126&s=electronics&sr=1-69,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/414y0iu5NUL._SX300_SY300_QL70_FMwebp_.jpg
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Bl...,Consumer Electronics,0,UAE,4,619.42,207.46,207.46,454,281216.68,104892.16,37.3,4.2,45238,2,9,Amazon FBA,1,1,https://www.amazon.in/Redmi-inches-Ready-L32M6-RA-Android/dp/B09F9YQQ7B/ref=sr_1_72?qid=1672909126&s=electronics&sr=1-72,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41611VFTGwL._SY300_SX300_QL70_FMwebp_.jpg
B014I8SX4Y,Amazon Basics High-Speed HDMI Cable; 6 Feet (2-Pack);Black,Consumer Electronics,0,IN,0,309.0,109.32,109.32,1599,494091.0,4317.3,0.9,4.4,426973,3,8,Amazon FBA,0,0,https://www.amazon.in/AmazonBasics-High-Speed-Cable-2-Pack-Black/dp/B014I8SX4Y/ref=sr_1_73?qid=1672909128&s=electronics&sr=1-73,https://m.media-amazon.com/images/I/41eJqkFjCRL._SY300_SX300_QL70_FMwebp_.jpg
B09Q8HMKZX,Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable; 1.2...,Consumer Electronics,0,US,1,4.99,1.08,1.08,25,124.75,29.0,23.2,4.1,450,2,7,Amazon FBA,0,0,https://www.amazon.in/Portronics-Konnect-Charge-Charging-Resistant/dp/B09Q8HMKZX/ref=sr_1_74?qid=1672909128&s=electronics&sr=1-74,https://m.media-amazon.com/images/I/41x3iKbD-+L._SX342_SY445_.jpg
B0B9XN9S3W,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),Consumer Electronics,0,EU,2,88.88,25.25,25.25,37,3288.56,647.13,19.7,4.3,457,3,8,Amazon FBA,0,0,https://www.amazon.in/Acer-inches-Ready-AR32NSV53HD-Black/dp/B0B9XN9S3W/ref=sr_1_75?qid=1672909128&s=electronics&sr=1-75,https://m.media-amazon.com/images/I/51FicDnawaL._SY300_SX300_QL70_FMwebp_.jpg
B07966M8XH,Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED;LCD and...,Consumer Electronics,0,UK,3,15.23,5.01,5.01,76,1157.48,-52.44,-4.5,4.2,2727,3,8,Amazon FBA,0,0,https://www.amazon.in/Model-P4-Swivel-32-55-inch-Motion-Cantilever/dp/B07966M8XH/ref=sr_1_76?qid=1672909128&s=electronics&sr=1-76,https://m.media-amazon.com/images/I/41+mgWz7knL._SX300_SY300_.jpg
B01GGKYKQM,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9...,Consumer Electronics,0,UAE,4,18.0,4.35,4.35,216,3888.0,676.08,17.4,4.3,20053,3,9,Amazon FBA,1,1,https://www.amazon.in/AmazonBasics-Type-C-USB-Male-Cable/dp/B01GGKYKQM/ref=sr_1_77?qid=1672909128&s=electronics&sr=1-77,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31-BRsjrvDL._SY300_SX300_QL70_FMwebp_.jpg
B0B86CDHL1,oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing; Nyl...,Consumer Electronics,0,IN,0,349.0,115.28,115.28,20,6980.0,298.0,4.3,4.5,149,2,8,Amazon FBA,0,0,https://www.amazon.in/oraimo-Charging-Syncing-Indicator-Compatible/dp/B0B86CDHL1/ref=sr_1_79?qid=1672909128&s=electronics&sr=1-79,https://m.media-amazon.com/images/I/41gztmbiIgL._SX300_SY300_QL70_FMwebp_.jpg
B0B5ZF3NRK,CEDO 65W OnePlus Dash Warp Charge Cable; USB A to Type C Data Sync Fast Charging Cable ...,Consumer Electronics,0,US,1,4.99,1.22,1.22,22,109.78,25.74,23.4,4.1,210,4,8,Amazon FBA,0,0,https://www.amazon.in/CEDO-OnePlus-Charging-Compatible-Devices/dp/B0B5ZF3NRK/ref=sr_1_80?qid=1672909128&s=electronics&sr=1-80,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41SNaWjuZWL._SX300_SY300_QL70_FMwebp_.jpg
B09RFC46VP,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Consumer Electronics,0,EU,2,299.99,95.64,95.64,413,123895.87,26254.41,21.2,4.2,45238,3,9,Amazon FBA,1,1,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_81?qid=1672909128&s=electronics&sr=1-81,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41w1didcczL._SY300_SX300_QL70_FMwebp_.jpg
B08R69VDHT,Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable; USB Charging Cable for Data...,Consumer Electronics,0,UK,3,4.5,0.98,0.98,181,814.5,47.06,5.8,4.0,7732,2,7,Amazon FBA,0,0,https://www.amazon.in/Pinnaclz-Original-Micro-USB-Charging/dp/B08R69VDHT/ref=sr_1_82?qid=1672909128&s=electronics&sr=1-82,https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_FMwebp_.jpg
B09RWZRCP1,boAt Type C A750 Stress Resistant; Tangle-free; Sturdy Flat Cable with 6.5A Fast Chargi...,Consumer Electronics,0,UAE,4,18.0,3.42,3.42,56,1008.0,252.56,25.1,4.1,1780,3,7,Amazon FBA,0,0,https://www.amazon.in/boAt-A750-Tangle-free-Transmission-Rebellious/dp/B09RWZRCP1/ref=sr_1_83?qid=1672909128&s=electronics&sr=1-83,https://m.media-amazon.com/images/I/41jlh3c7UbL._SX300_SY300_QL70_FMwebp_.jpg
B09CMP1SC8,Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging; 480 mbps High Data...,Consumer Electronics,0,IN,0,199.0,42.17,42.17,29,5771.0,1461.6,25.3,4.1,602,4,8,Amazon FBA,0,0,https://www.amazon.in/Ambrane-ABDC-10-Charging-Transmission-Compatible/dp/B09CMP1SC8/ref=sr_1_84?qid=1672909128&s=electronics&sr=1-84,https://m.media-amazon.com/images/I/31x3IUfMneL._SX300_SY300_QL70_FMwebp_.jpg
B09YLXYP7Y,Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile; Neckband; Tr...,Consumer Electronics,0,US,1,4.99,0.96,0.96,63,314.37,81.27,25.9,4.0,1423,4,8,Amazon FBA,0,0,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLXYP7Y/ref=sr_1_85?qid=1672909128&s=electronics&sr=1-85,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l-eZHBfKL._SX300_SY300_QL70_FMwebp_.jpg
B09ZPM4C2C,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Consumer Electronics,0,EU,2,121.12,43.65,43.65,25,3028.0,511.25,16.9,4.1,398,4,8,Amazon FBA,0,0,https://www.amazon.in/TCL-inches-Certified-Android-32S5205/dp/B09ZPM4C2C/ref=sr_1_86?qid=1672909128&s=electronics&sr=1-86,https://m.media-amazon.com/images/I/51ow6bmLWIL._SY300_SX300_QL70_FMwebp_.jpg
B0B2DJDCPX,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/...,Consumer Electronics,0,UK,3,4.5,1.26,1.26,32,144.0,2.56,1.8,3.9,536,4,7,Amazon FBA,0,0,https://www.amazon.in/SWAPKART-Charging-Compatible-iPhone-Devices/dp/B0B2DJDCPX/ref=sr_1_87?qid=1672909128&s=electronics&sr=1-87,https://m.media-amazon.com/images/I/41KmCJuybRL._SX300_SY300_QL70_FMwebp_.jpg
B0BCZCQTJX,Firestick Remote,Consumer Electronics,0,UAE,4,63.45,23.67,23.67,15,951.75,108.6,11.4,4.0,32,4,8,Amazon FBA,0,0,https://www.amazon.in/Basesailor-2nd-generation-Firestick-Remote/dp/B0BCZCQTJX/ref=sr_1_88?qid=1672909128&s=electronics&sr=1-88,https://m.media-amazon.com/images/I/31C4z2M8TiL._SX300_SY300_QL70_FMwebp_.jpg
B07LGT55SJ,Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone; Ipad Tablet (Red; Black),Consumer Electronics,0,IN,0,399.0,115.83,115.83,300,119700.0,12876.0,10.8,4.2,24269,4,8,Amazon FBA,0,0,https://www.amazon.in/Wayona-Braided-Syncing-Charging-iPhone/dp/B07LGT55SJ/ref=sr_1_89?qid=1672909128&s=electronics&sr=1-89,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xmv3WPs7L._SX300_SY300_QL70_FMwebp_.jpg
B09NKZXMWJ,Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync; Tough Fast Charging...,Consumer Electronics,0,US,1,4.99,1.35,1.35,129,643.71,123.84,19.2,4.0,9378,4,7,Amazon FBA,1,1,https://www.amazon.in/FLiX-Charging-480Mbps-Devices-XCD-C12/dp/B09NKZXMWJ/ref=sr_1_90?qid=1672909128&s=electronics&sr=1-90,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31DDGpem3OL._SY445_SX342_QL70_FMwebp_.jpg
B08QX1CC14,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Consumer Electronics,0,EU,2,81.1,25.3,25.3,48,3892.8,615.36,15.8,3.4,902,3,7,Amazon FBA,0,0,https://www.amazon.in/Skywall-81-28-inches-Smart-32SWELS-PRO/dp/B08QX1CC14/ref=sr_1_91?qid=1672909128&s=electronics&sr=1-91,https://m.media-amazon.com/images/I/41M9BBMSUdL._SX300_SY300_QL70_FMwebp_.jpg
B0974H97TJ,boAt A 350 Type C Cable for Smartphone; Charging Adapter (1.5m; Carbon Black),Consumer Electronics,0,UK,3,4.5,1.01,1.01,316,1422.0,110.6,7.8,4.4,28791,3,9,Amazon FBA,0,0,https://www.amazon.in/boAt-350-Cable-Carbon-Black/dp/B0974H97TJ/ref=sr_1_92?qid=1672909128&s=electronics&sr=1-92,https://m.media-amazon.com/images/I/412XfBAEikL._SX300_SY300_QL70_FMwebp_.jpg
B07GVGTSLN,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Sams...,Consumer Electronics,0,UAE,4,18.0,4.66,4.66,152,2736.0,411.92,15.1,4.2,10576,3,7,Amazon FBA,1,1,https://www.amazon.in/Wayona-Cable-Braided-Charger-Smartphones/dp/B07GVGTSLN/ref=sr_1_93?qid=1672909128&s=electronics&sr=1-93,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J6oGU8w5L._SX300_SY300_QL70_FMwebp_.jpg
B09VCHLSJF,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),Consumer Electronics,0,IN,0,29999.0,10048.25,10048.25,183,5489817.0,1542576.54,28.1,4.2,7298,3,8,Amazon FBA,1,1,https://www.amazon.in/OnePlus-43-inches-Android-Pro/dp/B09VCHLSJF/ref=sr_1_94?qid=1672909128&s=electronics&sr=1-94,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51ovMTXv9RL._SX300_SY300_QL70_FMwebp_.jpg
B0B1YZX72F,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Consumer Electronics,0,US,1,337.34,99.28,99.28,131,44191.54,15437.04,34.9,4.3,4703,2,8,Amazon FBA,1,1,https://www.amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_95?qid=1672909128&s=electronics&sr=1-95,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41imW51RweL._SY300_SX300_QL70_FMwebp_.jpg
B092BJMT8Q,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Consumer Electronics,0,EU,2,344.33,120.55,120.55,180,61979.4,13444.2,21.7,4.3,7109,3,8,Amazon FBA,1,1,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE60AKLXL/dp/B092BJMT8Q/ref=sr_1_96?qid=1672909128&s=electronics&sr=1-96,https://m.media-amazon.com/images/I/41RVzq6GiIL._SY300_SX300_QL70_FMwebp_.jpg
B0BMXMLSMM,Lapster 65W compatible for OnePlus Dash Warp Charge Cable ; type c to c cable fast char...,Consumer Electronics,0,UK,3,4.5,0.85,0.85,16,72.0,6.08,8.4,4.5,127,3,9,Amazon FBA,0,0,https://www.amazon.in/Lapster-compatible-OnePlus-charging-Compatible/dp/B0BMXMLSMM/ref=sr_1_97?qid=1672909129&s=electronics&sr=1-97,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3135yilFsfL._SY445_SX342_QL70_FMwebp_.jpg
B07JH1C41D,Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphon...,Consumer Electronics,0,UAE,4,28.72,7.89,7.89,335,9621.2,2616.35,27.2,4.2,24269,3,8,Amazon FBA,1,1,https://www.amazon.in/Wayona-Braided-WN3LG2-Syncing-Charging/dp/B07JH1C41D/ref=sr_1_98?qid=1672909129&s=electronics&sr=1-98,https://m.media-amazon.com/images/I/412fvb7k2FL._SX300_SY300_QL70_FMwebp_.jpg
B0141EZMAI,Gizga Essentials USB WiFi Adapter for PC; 150 Mbps Wireless Network Adapter for Desktop...,Consumer Electronics,0,IN,0,269.0,69.33,69.33,153,41157.0,11162.88,27.1,3.6,10134,4,6,Amazon FBA,1,1,https://www.amazon.in/Receiver-300Mbps-802-11b-Wireless-Network/dp/B0141EZMAI/ref=sr_1_99?qid=1672909129&s=electronics&sr=1-99,https://m.media-amazon.com/images/I/31mgo4D-kPL._SX300_SY300_QL70_FMwebp_.jpg
B09Q5P2MT3,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Consumer Electronics,0,US,1,301.19,99.17,99.17,360,108428.4,38757.6,35.7,4.2,34899,1,8,Amazon FBA,1,1,https://www.amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_100?qid=1672909129&s=electronics&sr=1-100,https://m.media-amazon.com/images/I/51F6FClq10L._SX300_SY300_QL70_FMwebp_.jpg
B08HDH26JX,boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant; Sturdy Cable with 3A Fas...,Consumer Electronics,0,EU,2,4.99,0.96,0.96,706,3522.94,494.2,14.0,4.2,94363,3,9,Amazon FBA,0,0,https://www.amazon.in/Deuce-300-Resistant-Transmission-Mercurial/dp/B08HDH26JX/ref=sr_1_101?qid=1672909129&s=electronics&sr=1-101,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4112nea7JlL._SX300_SY300_QL70_FMwebp_.jpg
B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Consumer Electronics,0,UK,3,4.5,0.98,0.98,37,166.5,14.06,8.4,4.1,425,2,9,Amazon FBA,0,0,https://www.amazon.in/Lapster-Micro-SuperSpeed-hard-cable/dp/B09VT6JKRP/ref=sr_1_102?qid=1672909129&s=electronics&sr=1-102,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Uqr+A2THL._SY300_SX300_.jpg
B09T3KB6JZ,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),Consumer Electronics,0,UAE,4,840.27,236.3,236.3,115,96631.05,40367.3,41.8,4.2,6659,4,8,Amazon FBA,1,1,https://www.amazon.in/TCL-inches-Certified-Android-40S6505/dp/B09T3KB6JZ/ref=sr_1_103?qid=1672909129&s=electronics&sr=1-103,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41mMrtrwgyL._SY300_SX300_QL70_FMwebp_.jpg
B093QCY6YJ,ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data; Comes wi...,Consumer Electronics,0,IN,0,290.0,81.0,81.0,68,19720.0,5517.52,28.0,3.7,1977,5,7,Amazon FBA,0,0,https://www.amazon.in/ZEBRONICS-ZEB-USB150WF1-Supports-encryption-Standards/dp/B093QCY6YJ/ref=sr_1_104?qid=1672909129&s=electronics&sr=1-104,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/317-HiMYIgS._SY300_SX300_QL70_FMwebp_.jpg
B093ZNQZ2Y,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible f...",Consumer Electronics,0,US,1,4.99,1.21,1.21,47,234.53,48.88,20.8,3.8,1079,3,7,Amazon FBA,0,0,https://www.amazon.in/LOHAYA-Remote-Compatible-Control-Please/dp/B093ZNQZ2Y/ref=sr_1_108?qid=1672909129&s=electronics&sr=1-108,https://m.media-amazon.com/images/I/21PB1kWQWdL._SX300_SY300_QL70_FMwebp_.jpg
B08LKS3LSP,Gilary Multi Charging Cable; 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro ...,Consumer Electronics,0,EU,2,4.99,1.35,1.35,43,214.57,18.49,8.6,3.7,1097,5,8,Amazon FBA,0,0,https://www.amazon.in/Gilary-Charging-Braided-Magnetic-Charger/dp/B08LKS3LSP/ref=sr_1_109?qid=1672909129&s=electronics&sr=1-109,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41nGfip4QuS._SX300_SY300_QL70_FMwebp_.jpg
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Consumer Electronics,0,UK,3,10.47,3.41,3.41,274,2868.78,-487.72,-17.0,4.5,22420,2,9,Amazon FBA,0,0,https://www.amazon.in/TP-Link-TL-UE300-Gigabit-Ethernet-Network/dp/B00V4BGDKU/ref=sr_1_110?qid=1672909129&s=electronics&sr=1-110,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/219039qa+PL._SY300_SX300_.jpg
B08CHKQ8D4,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable fo...,Consumer Electronics,0,UAE,4,31.81,6.85,6.85,41,1304.21,484.21,37.1,4.1,1045,5,9,Amazon FBA,0,0,https://www.amazon.in/Wayona-charging-Nylon-Braided-iPhone/dp/B08CHKQ8D4/ref=sr_1_111?qid=1672909129&s=electronics&sr=1-111,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41fRMsvSy8L._SY445_SX342_QL70_FMwebp_.jpg
B09BW334ML,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cov...,Consumer Electronics,0,IN,0,349.0,122.09,122.09,105,36645.0,1552.95,4.2,4.3,4145,4,9,Amazon FBA,0,0,https://www.amazon.in/Dealfreez-Compatible-Silicone-Anti-Lost-D-Black/dp/B09BW334ML/ref=sr_1_112?qid=1672909129&s=electronics&sr=1-112,https://m.media-amazon.com/images/I/41pA1xo-mIL._SX300_SY300_QL70_FMwebp_.jpg
B082T6GVLJ,Amazon Basics New Release Nylon USB-A to Lightning Cable Cord; Fast Charging MFi Certif...,Consumer Electronics,0,US,1,10.23,3.03,3.03,172,1759.56,-287.24,-16.3,4.3,6547,4,9,Amazon FBA,0,0,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6GVLJ/ref=sr_1_113?qid=1672909129&s=electronics&sr=1-113,https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg
B07DL1KC3H,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LE...,Consumer Electronics,0,EU,2,4.99,1.2,1.2,76,379.24,38.76,10.2,4.0,1588,4,7,Amazon FBA,0,0,https://www.amazon.in/Isoelite-Remote-Compatible-Samsung-Control/dp/B07DL1KC3H/ref=sr_1_114?qid=1672909129&s=electronics&sr=1-114,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UJEnTJpVL._SX300_SY300_QL70_FMwebp_.jpg
B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Met...,Consumer Electronics,0,UK,3,209.51,59.22,59.22,406,85061.06,21323.12,25.1,4.2,32840,5,8,Amazon FBA,1,1,https://www.amazon.in/MI-inches-Smart-Android-Bezel-Less/dp/B0B6F98KJJ/ref=sr_1_115?qid=1672909129&s=electronics&sr=1-115,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41GTMteNtdL._SX300_SY300_QL70_FMwebp_.jpg
B07JNVF678,Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPho...,Consumer Electronics,0,UAE,4,18.0,4.31,4.31,261,4698.0,876.96,18.7,4.2,13120,4,9,Amazon FBA,1,1,https://www.amazon.in/Wayona-Nylon-Braided-Charging-iPhones/dp/B07JNVF678/ref=sr_1_117?qid=1672909129&s=electronics&sr=1-117,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41c80KrMZgL._SY445_SX342_QL70_FMwebp_.jpg
B09QGZFBPM,Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Sa...,Consumer Electronics,0,IN,0,399.0,130.42,130.42,83,33117.0,3320.83,10.0,4.3,2806,1,9,Amazon FBA,0,0,https://www.amazon.in/Wayona-Charging-Charger-Compatible-Samsung/dp/B09QGZFBPM/ref=sr_1_118?qid=1672909129&s=electronics&sr=1-118,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A4CcuIJuL._SY445_SX342_QL70_FMwebp_.jpg
B07JGDB5M1,Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable...,Consumer Electronics,0,US,1,5.41,1.41,1.41,370,2001.7,410.7,20.5,4.2,24269,3,9,Amazon FBA,1,1,https://www.amazon.in/Wayona-Braided-WN6LG1-Syncing-Charging/dp/B07JGDB5M1/ref=sr_1_119?qid=1672909129&s=electronics&sr=1-119,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51UsScvHQNL._SX300_SY300_QL70_FMwebp_.jpg
B0981XSZJ7,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type D...,Consumer Electronics,0,EU,2,4.99,1.37,1.37,40,199.6,10.0,5.0,4.3,766,3,8,Amazon FBA,0,0,https://www.amazon.in/CROSSVOLT-Compatible-Charging-Supported-Devices/dp/B0981XSZJ7/ref=sr_1_120?qid=1672909129&s=electronics&sr=1-120,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41LXLeCw3VL._SX300_SY300_QL70_FMwebp_.jpg
